uuid,movie_name,movie_date,movie_rating,movie_genre,comment_user,comment_date,comment_text
fa6e0ca6-2bad-4935-b043-049885099a3a,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,arvinjanasis,13 June 2024,"Inside Out 2 talks about ""growing up"" in an emotional way and depicts how growing up is challenging inside our thoughts"
7e8c643d-2017-4b85-ba5d-621f3e1e5563,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,poseyfan,14 June 2024,"I can't believe I'm saying this, but this is one of the best Pixar movies to date"
1b9a8b6d-5e67-4454-bbd6-abfb0d01caa3,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,miggykabigting-91620,13 June 2024,Just finally saw Inside Out 2
7565abea-6603-4b70-ad58-b8124d39a5b6,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,Mycinephile,12 June 2024,A sequel with beautiful execution and sufficient maturity to make this film a sequel that is no less than the first film
740a01a6-e255-4718-9a61-fba183f9157f,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,uemail-44080,12 June 2024,Watched Inside Out 2 today
f6c6f535-abf6-46f9-8b5f-42dba0ddf23b,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,lsteff-58386,15 June 2024,I am quite surprised at the overall positive reactions for this film compared to the first one as I don't think they are comparable at all
60743cfd-bc4c-4947-8252-751cca02e279,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,anna-majcher,15 June 2024,"I've been battling this emotion for so long, that I've finally begun to understand it"
688a692e-6aa2-412a-b41c-b1e87a7142b2,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,kevin_robbins,15 June 2024,My daughter and I saw Inside Out 2 (2024) in theaters last night
f8aad388-37aa-4720-94ba-67b8bdc51cf7,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,FinleyKolapo,13 June 2024,This recaptures the magic of the first film
bcca17ae-a722-4805-acd7-56145914f198,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,TheVictoriousV,18 June 2024,"There's been some debate around Pixar's Inside Out, namely on whether it was too complicated or too simplistic"
f70e8f5d-dfdf-4cf6-8a5a-58dc888dda76,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,runeschwarz,17 June 2024,"I have disliked a number of Pixar movies, for being idealess and soulless"
6d0be77f-ee30-440a-80ac-c3794b44a50d,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,rohanumpleby-34057,15 June 2024,"It can connect to you in some way, as Riley is trying to act cool around the cool kids"
16fce2e4-e90c-48b4-8306-9ec88112ac00,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,insidedreamswelive,19 June 2024,Now I just created this account this account to encourage anyone that's skeptical about seeing this movie to get up and go just go
39f1a5be-b49c-4f70-b0cc-e99eabb576b2,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,mertcanhfo,14 June 2024,Rare to see nowadays but a worthy sequel
190fe4ab-553a-4b12-8136-66009afa5a89,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,SuspiciousDogo,14 June 2024,What we have here feels like a cheap copy of the first film
8761e802-59c7-4996-a340-92f5546a8c31,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,chanonv,12 June 2024,"In a time when animated features have often fallen short of expectations, ""Inside Out 2"" emerges as a beacon of hope, reminding us of Pixar's long-forgotten quality"
511a8d2c-d824-43cd-8d24-83437ec4b262,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,feynman-21369,17 June 2024,"All in all, while ""Inside Out 2"" has a good concept and loveable characters, it is not perfect"
1a8459c8-c1a0-4e80-a551-d125310478dd,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,Gleek4eva,14 June 2024,"In all my time on IMDb, I've only given 44 tens, and I've rated 500 movies"
c74f9960-90db-4ede-93d8-68444b40a0d4,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,blgerrardsw,16 June 2024,"I loved the original Inside Out for its unique concept, interesting characters, and heartfelt story"
d2e76279-1625-4a5b-9232-a71883708ac1,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,stevenjwilson-59943,16 June 2024,"Very disappointing, wasnt funny, wasnt entertaining or interesting"
e14f9865-c88d-4662-890d-261b8f57d681,Divertida-Mente 2,2024,8.0,Animation; Adventure; Comedy,donmurray29,12 June 2024,Giving this a 8
faf546a8-de9d-48ff-b1f7-1c658b3e8c29,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,jethro-17881,23 May 2024,George Miller
d443311d-747e-4630-bb71-ba6c2e5d9ffa,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,masonsaul,25 May 2024,It would be folly to try and outdo Fury Road and Furiosa: A Mad Max Saga is smart enough to not even attempt that
748bc4cd-2cb3-4f73-968b-e921cd1f5cfd,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,alwinsup,23 May 2024,Pretty good movie
706f8589-c1e7-471c-8b4f-7953e7284364,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,kanhalangsycamden,25 May 2024,"I feel many go into Furiosa expecting a Mad max movie, and at its core it is so much different"
c9edb9e4-a13e-4de5-8df4-f24a508d56cd,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,jinxedmihai,22 May 2024,I just finished watching the movie premiere here in my country and i was soooo satisfied
17cbedff-8d65-4882-bcca-bb5862ac88d1,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,Ratingzzz,22 May 2024,"From start to finish, Furiosa is filled with heart-pounding action sequences, breathtaking visuals, and a captivating storyline"
41b95dd5-ddcc-45f4-a426-fd7ff262e89c,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,ZeroDucks,23 May 2024,Furiosa would be easier to watch if Fury Road never happened
ad63507b-0afc-4bc7-937a-5fadf21c8819,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,shamileliyev,25 May 2024,"""Furiosa"" is an exhilarating addition to the Mad Max franchise that masterfully blends intense action, compelling storytelling, and stunning visuals"
ff62de49-e339-478a-b786-7418fe4eccd2,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,johannes-stal,22 May 2024,"Max Mad fan here, I would rate previous movies: Mad Max around a 6, Road Warrior 8 Thunder Dome 7 Fury Road 9 and speaking of Fury Road"
21ddf92d-c63e-4da6-91f5-527e20f81d26,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,Xstal,3 June 2024,"A film about a lass who gets abducted, although her mother does her best she is obstructed, in a world dystopian, acquires a new custodian, loses her voice, as over time, she is corrupted"
35c5d294-0463-4234-916d-dfe0d0a36d95,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,cdjh-81125,29 May 2024,One of my biggest unpopular movie opinions is that I'm just not that crazy about Mad Max: Fury Road
201c51fe-62f5-43aa-b7ec-9bf5a61b6c1e,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,dam-24421,19 May 2024,"When I say breaking bad, LOTR is a 10, and I give this a 8, thats an amazing score and compliment"
c36d7152-1d7f-42a8-8f34-83ee994aef91,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,dobberen,25 May 2024,I loved this movie
c31cae0c-fc15-4ece-afa4-01c792712c41,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,and_mikkelsen,24 May 2024,However does it mean this movie is bad? No
9a4dbafc-3532-44fb-9d80-a8b0e452d4db,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,kardayathomas,24 May 2024,"If you're expecting a non-stop, fast paced, high octane movie like Fury Road you'll be sadly disappointed with this outing"
12359861-0e5a-46b4-925c-ece1dbe8a2e0,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,damianphelps,23 May 2024,One of the great movies
c1c39384-3a94-4c0b-bf6d-59ff40aee02b,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,Fosse9rim,23 May 2024,"A weak repeat of its original version that is extremely boring, devoid of content, and even lacks the appeal of real action"
117f91a8-92cd-4cf2-8d09-39c7891ce7e7,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,kmkevinn-64733,15 May 2024,"In the desolate yet visually stunning landscape of George Miller's latest masterpiece, ""Furiosa: A Mad Max Saga,"" the audience is thrust into a maelstrom of high-octane action and profound storytelling"
aa065119-837b-4da1-a689-544903b8ee90,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,EpicCthulhu,23 May 2024,"While Fury Road boasted impressive stunts and action set pieces, Furiosa unfortunately over-relies on poor CGI and green screen for all its action scenes, completely detaching viewers from any sense of immersion"
17b2f11a-83ec-441e-9801-8826dde2dd41,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,apokourt,30 May 2024,"I don't really have any complaints about the movie, I really enjoyed it evenly throughout"
a08e7b8a-c159-4567-a75e-eff4cee90af2,Furiosa: Uma Saga Mad Max,2024,7.8,Action; Adventure; Sci-Fi,andrewchristianjr,22 May 2024,A badass female revenge story with a character who can only trust herself in the game of survival
87c2fd56-bc13-4065-a394-5be10588d51f,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,jatstar-112-883891,5 June 2024,"Will this movie win any awards? No It was a full of your standard shark movie cliches and the middle drags a little, but I have to admit I was surprised in the last quarter of the film, and even though I was cheering for the shark (there was just too many stupid people waiting to be eaten) I did end up enjoying the film"
f24f4c58-ce5e-4328-96a3-64eabacae5d4,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,TreeFiddy53,8 June 2024,You know how there's a whole set of films that's based on stupid people making stupid decisions?
329155f4-6a80-4996-9bba-e34eab516bce,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,dfdwdn,5 June 2024,I love shark films
1b17a3b6-2d25-4b12-a2d4-2661bdc125e3,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,Otte1,5 June 2024,A movie is not good when you are rooting for the villian
0f745f9e-6878-4721-844b-d7dd441b5633,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,greyKbarclay,6 June 2024,"As mentioned above, I actually found this film to be quite entertaining"
fbfcd43d-1a68-4fee-98f1-c315532d7193,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,jesssfrankel,5 June 2024,"Okay, while this movie is full of cliches--oceanologist loses her husband and deals with PTSD, bureaucrats are idiots who fail to recognize the danger, and dumb people jumping in the water when they know darn well they're gonna get et--it does have a lot of things going for it"
55fdd1fb-bd0d-45bb-8b1f-8630de773aa1,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,myignisrules,13 June 2024,"To each his own, I think people are taking this way too seriously forgetting it's just a shark movie"
1ff13666-745e-4330-b746-acb4b79dbb01,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,fredrickinps,6 June 2024,"At first, I thought it was a movie from ""The Asylum"" production"
319511fe-7c9b-463a-ad86-a39fd55bd327,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,Munzhedzi777,5 June 2024,You are probably better of watching a movie about a radioactive snake or crocodile with lots of bimbos cos you know at least that movie was never for taking seriously
9d1eb3e7-dbcc-4d50-a024-7bb42f94684a,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,januszlvii,8 June 2024,"I am a fan of shark films and obviously the best is Jaws, but believe it or not this shark might be even meaner"
65fe17be-b391-4d48-91bd-57966abcfe70,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,buru_ciprian,5 June 2024,New ideas? No
87192d65-18ac-46dc-8f1e-79f0cf2e7a07,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,masonsaul,13 June 2024,Under Paris is the kind of misguided dumb shark movie that thinks it's a smart shark movie at first
73b16e5f-7caa-4d33-b574-37adee51bcec,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,aridala,5 June 2024,"Starting with the fact that the main premise of the film, sharks in fresh water, is nonsense, the script itself was very empty of content"
04955117-e760-4714-9919-4c5ecf52a2c2,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,aarongallagher1,15 June 2024,Admittedly confused by some plot holes/inconsistencies at the end but can honestly say I really enjoyed it
c0853271-8e94-4071-85c2-2227c36f4d26,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,jasongardner-97792,6 June 2024,Definitely worth a watch if you keep your mind open to what this film is and what it represents
05ed3617-6f39-43f2-906f-4d872f9ceafb,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,jordan_bel,6 June 2024,"The actors are ok, the script is pretty much as bad as any shark movie, but it lacks explanation about why the shark goes to Paris, why has it tripled in size, why it can self reproduce etc"
01ef090f-539b-43cb-af0e-c6ffdaa6adb9,Sob as Águas do Sena,2024,5.2,Action; Drama; Horror,banzoozalreviews,6 June 2024,"I am a sucker for shark movies, so I was pretty darn excited for #UnderParis and it definitely didn't disappoint"
9fae61f7-9517-4e81-9f40-9dbbe26c2036,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,leestoych,6 June 2024,"""The Watchers"" provides an interesting premise at face value"
a7e4f51c-701f-4535-943b-6b5858dc043e,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,chloehedrick,7 June 2024,I have often thought of this novel since consuming the audiobook in a couple days last year
ef13cbbf-76e0-4188-9a94-2de210848811,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,annaelundwall,8 June 2024,The Watchers is a fun movie to watch with friends
96e5d3b5-33c6-4d04-abd4-005be18f1ae9,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,redaste97,6 June 2024,Many movie critics are predictable
c6505dc5-fbb1-40e6-8d10-d85b52785828,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,aprilsfriendorin,18 June 2024,"As someone who likes scary movies, I think most PG-13 horror movies tend to be mediocre (minus some key exceptions, like insidious or the ring)"
3eb2bd9a-a056-4dbe-bacf-bfc2012d7b17,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,chrisvollmer,8 June 2024,This movie looked promising from the trailers
e85571bf-f7c2-4a38-a11a-6086904372e6,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,poldc,6 June 2024,I enjoy movies with a good story and rich world-building
ee131aed-dbeb-4401-b852-f103b08595d5,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,cdjh-81125,7 June 2024,"While Ishana Night Shyamalan absolutely is her own filmmaker, and should her films judged on their own merits, The Watchers reminded me a lot of her fathers works in the ways that I usually find his films frustrating"
a2d96ccd-e1c9-40ec-9932-1ff8510bfc8a,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,masonsaul,12 June 2024,The Watchers proves the apple really doesn't fall far from the tree for Ishana Night Shyamalan
e6bfd065-d758-4a4d-bf4c-54b456719647,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,jp_91,6 June 2024,"""The Watchers"" is the debut feature of Ishana Night Shyamalan, daughter of director M"
5d25b17a-e128-42bb-a9fa-8408a7e02279,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,steveinadelaide,7 June 2024,"Writer-director Ishana Night Shyamalan, daughter of the iconic M"
1b3b930f-af04-4429-b87a-d549f52790f4,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,ThereelscoopwithKK,13 June 2024,This is a movie where you will either accept a lot of the silliness and weak script and get some enjoyment out of the horror setting and twists or you will just find it outlandish and despise it
8e12b5fd-c6ef-4a24-aa78-d36275f7aa1a,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,RightOnDaddio,7 June 2024,So M
99935514-4067-4966-a38d-28c9483628c5,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,rosecalifornia,10 June 2024,I will say it yet again
f576a718-7fe9-46ea-9ff8-5d44ee4ba049,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,weissnitay,9 June 2024,Every one that say that this is a bad and comedy doesn't know anything about horror movies and I guess these people like movies like Winnie the Pooh
4e349173-c6f2-469a-8daf-778c85f61ba4,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,Nonakokiii,12 June 2024,"Nice movie not perfect but also not so bad or boring to watch, the book was better of course, but that is expected as the movie adaption will never have the luxury of time to bring much details to the surface, but also the movie created some details that is logic and completes the holes that was in the novel, like as an example, why Madeline was able to go up to the ground surface in the morning time? How did Mina's mom die? What is exactly going on with those monsters? The movie cleared that, also the movie showed us a glimpse of the monesters apperance which was a good thing (who don't like to see the movie's monester?), didn't regret watching it"
2762440c-3c65-4075-adfc-9c7215658299,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,jtindahouse,6 June 2024,I think it's so wonderful that M
ce3bb07b-7a5b-4eb6-9ae1-11187ae0485f,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,williard2194,9 June 2024,"After reading several of the reviews on this one, I went into the theater with very low expectations"
e455c3ec-2fa9-4168-ae04-df48344de8b0,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,cruise01,15 June 2024,3
2149ac44-bb97-41cb-8210-ddc5b52717f0,The Watchers: Eles Veem Tudo,2024,5.8,Fantasy; Horror; Mystery,lee_michael_,8 June 2024,Pairing a disappointing plot with stunning visuals seems to be a family trait
131bff88-d184-4a91-a17f-4527166f0c9a,Profissão: Perigo,2024,7.0,Action; Comedy; Drama,FeastMode,2 May 2024,The Fall Guy is a movie about making a movie
4ac88626-cd0a-4cc9-80f1-f43a725baac9,Profissão: Perigo,2024,7.0,Action; Comedy; Drama,eziukwuuprightness,14 March 2024,"In an era where blockbusters often demand homework, with their intricate universes and complex lore, ""Barbie"" emerges as a delightful outlier"
3bb5877b-789d-48fb-bcd1-c8631484641b,Profissão: Perigo,2024,7.0,Action; Comedy; Drama,timothywalton-31924,25 April 2024,The Fall Guy acts best as a glorious ode to the art of stunt work
acd07a0b-1891-42ba-9ebc-1ded4223c961,Profissão: Perigo,2024,7.0,Action; Comedy; Drama,giorgioglobe,14 May 2024,"Well, what can I say?"
a7615ba8-f9fd-4d4a-b99a-66157896f5ee,Profissão: Perigo,2024,7.0,Action; Comedy; Drama,lunamercury23,28 April 2024,The whole movie is like a lot is going on yet it's all very flat
f2b5c1c9-aa30-4d71-8235-034727f2c0ce,Profissão: Perigo,2024,7.0,Action; Comedy; Drama,kobrasec,3 May 2024,Just back from the cinema and can't remove the smile from my face
0d1135a1-fe03-4748-9b9e-6cbc5f6c9fba,Profissão: Perigo,2024,7.0,Action; Comedy; Drama,wheeelertron,4 May 2024,"I'd love to get behind this as a thrilling stunt showcase and worthy campaign for stunt-performance film-awards recognition, all tied together with a witty and self-aware central rom-com performance from two top quality actors with top on-screen chemistry, I did love the trailer, I did find the concept appealing"
